filename,label,label_name,transcription,intelligibility,num_error_segs,mean_confidence
0_465.npy,0,non_dysarthric,YOU'D BE BETTER A,96.9,0,0.9692
1_1488.npy,1,dysarthric,SPRAIN,98.0,0,0.9799
1_725.npy,1,dysarthric,CAKE,98.6,0,0.9856
1_1532.npy,1,dysarthric,BEG,98.6,0,0.9864
1_580.npy,1,dysarthric,WE HAVE A,97.1,1,0.9707
1_882.npy,1,dysarthric,SPIT,99.6,0,0.9957
1_1539.npy,1,dysarthric,GENTLY PLAYS,98.8,0,0.9878
0_16.npy,0,non_dysarthric,GIRBLE,97.0,1,0.9703
1_591.npy,1,dysarthric,[unclear],88.2,0,0.8824
1_1591.npy,1,dysarthric,TEACH,99.2,0,0.9923
1_708.npy,1,dysarthric,HARCK,96.9,1,0.969
1_1510.npy,1,dysarthric,FELL,98.3,1,0.9826
1_575.npy,1,dysarthric,H,97.7,2,0.9772
1_1365.npy,1,dysarthric,HARM,99.0,0,0.9896
1_1244.npy,1,dysarthric,HO,96.0,2,0.9599
1_1695.npy,1,dysarthric,REPRESS,99.6,0,0.9961
1_730.npy,1,dysarthric,A ROLL OF WA,98.5,0,0.9847
1_1745.npy,1,dysarthric,TROUBLE,99.1,0,0.9909
1_1791.npy,1,dysarthric,FIT,98.6,0,0.9858
1_992.npy,1,dysarthric,SOME PREFER T,97.7,0,0.9773
1_954.npy,1,dysarthric,STIMULA,98.8,1,0.9876
1_543.npy,1,dysarthric,SEP,97.5,1,0.975
1_723.npy,1,dysarthric,PARK,98.9,0,0.9894
1_1229.npy,1,dysarthric,BUNCH,99.3,0,0.9934
1_1031.npy,1,dysarthric,STAKE,97.8,0,0.9777
0_316.npy,0,non_dysarthric,MY SISTER MADE THE FAR,95.7,0,0.9572
1_1507.npy,1,dysarthric,MALL,98.8,0,0.9884
1_821.npy,1,dysarthric,NOTHING HAS,98.9,0,0.9894
0_418.npy,0,non_dysarthric,BREAK,97.3,1,0.9727
1_648.npy,1,dysarthric,GRANDFA,99.6,0,0.9959
1_620.npy,1,dysarthric,[unclear],98.3,1,0.9832
1_1204.npy,1,dysarthric,BENDER,99.6,0,0.9962
1_1328.npy,1,dysarthric,CHAP,99.0,0,0.9896
1_583.npy,1,dysarthric,[unclear],88.6,0,0.8862
0_507.npy,0,non_dysarthric,SUT,97.7,0,0.9775
1_1301.npy,1,dysarthric,EIGHT,96.6,0,0.966
1_1699.npy,1,dysarthric,PATRACA,98.0,0,0.9798
0_512.npy,0,non_dysarthric,MY,98.2,0,0.9825
1_1323.npy,1,dysarthric,TICKS,98.2,0,0.9817
0_34.npy,0,non_dysarthric,MY IOOMN,88.5,7,0.8854
1_1324.npy,1,dysarthric,HASH,98.9,0,0.9888
1_660.npy,1,dysarthric,ROW,95.9,2,0.9594
1_1508.npy,1,dysarthric,FEEL,99.3,0,0.9933
1_2073.npy,1,dysarthric,TELL,99.0,0,0.9899
0_55.npy,0,non_dysarthric,GO ASK ME TO KA,95.6,1,0.9557
1_931.npy,1,dysarthric,UP,98.6,0,0.9865
0_330.npy,0,non_dysarthric,TIE,98.8,0,0.9876
0_22.npy,0,non_dysarthric,OH,98.9,0,0.9893
1_1874.npy,1,dysarthric,ROC,98.1,0,0.9813
1_2032.npy,1,dysarthric,MUCH,99.8,0,0.9983
1_1958.npy,1,dysarthric,NO,99.5,0,0.9952
1_1480.npy,1,dysarthric,[unclear],84.6,0,0.846
0_208.npy,0,non_dysarthric,GO,99.6,0,0.9957
0_100.npy,0,non_dysarthric,LEVE,97.0,0,0.9695
1_2018.npy,1,dysarthric,A LUMINOUS SILVER,95.7,2,0.9566
1_1930.npy,1,dysarthric,I WAS,97.6,1,0.9763
1_1351.npy,1,dysarthric,WHIP,99.1,0,0.9912
1_940.npy,1,dysarthric,SAND,99.4,0,0.994
1_758.npy,1,dysarthric,WITTY,99.1,0,0.9909
1_1713.npy,1,dysarthric,STORE,96.5,1,0.9651
1_1187.npy,1,dysarthric,RENTER,99.0,0,0.9899
0_86.npy,0,non_dysarthric,AC,95.5,2,0.9549
1_883.npy,1,dysarthric,LITTER,99.3,0,0.993
1_1668.npy,1,dysarthric,HESPANICCA,94.9,0,0.9489
1_633.npy,1,dysarthric,[unclear],78.7,0,0.7871
1_754.npy,1,dysarthric,SHAP,98.0,1,0.9804
1_1349.npy,1,dysarthric,CALL,98.5,1,0.985
0_361.npy,0,non_dysarthric,TORM,96.3,0,0.9633
0_300.npy,0,non_dysarthric,TUT,97.3,1,0.9731
1_1430.npy,1,dysarthric,HAD,99.2,0,0.9918
0_73.npy,0,non_dysarthric,SIMP,99.9,0,0.9987
1_1624.npy,1,dysarthric,RUST,99.0,0,0.9902
1_1912.npy,1,dysarthric,I JUST TRY TO,99.1,0,0.9914
1_914.npy,1,dysarthric,BEST,98.7,0,0.9866
1_1962.npy,1,dysarthric,JUNGLE,99.1,0,0.9914
0_389.npy,0,non_dysarthric,GOAT,98.6,0,0.9857
1_1333.npy,1,dysarthric,WE KNOW WE CAN,97.9,0,0.979
1_1817.npy,1,dysarthric,FOUR,98.2,0,0.9821
1_1577.npy,1,dysarthric,LADEL,99.2,0,0.9916
1_781.npy,1,dysarthric,THE MISGUIDED,98.8,0,0.9884
0_381.npy,0,non_dysarthric,WELL HE IS,97.7,0,0.9765
1_1114.npy,1,dysarthric,THE GULFING FOUGH,97.5,0,0.975
1_991.npy,1,dysarthric,COAT,98.5,0,0.9853
1_1389.npy,1,dysarthric,BERN,98.4,0,0.9842
1_624.npy,1,dysarthric,TWICE,99.0,0,0.9898
1_888.npy,1,dysarthric,NED,99.6,0,0.9961
1_1102.npy,1,dysarthric,ES,96.2,3,0.9617
1_1918.npy,1,dysarthric,CAR,98.5,1,0.9853
1_1724.npy,1,dysarthric,HE SLOWLY,97.9,0,0.9792
1_1268.npy,1,dysarthric,THE SINGER'S V,97.6,0,0.9762
1_1792.npy,1,dysarthric,BEAT,99.6,0,0.9956
1_1793.npy,1,dysarthric,THWAR,98.2,0,0.9818
1_1303.npy,1,dysarthric,THE JOB ALSO,99.1,0,0.9912
1_1640.npy,1,dysarthric,THAT PLANT TEE,94.9,3,0.949
0_474.npy,0,non_dysarthric,[unclear],99.7,0,0.9973
0_127.npy,0,non_dysarthric,THEN POLLY WIL,95.6,1,0.9558
1_1057.npy,1,dysarthric,AT AGETT,95.2,1,0.9525
0_534.npy,0,non_dysarthric,EIR,98.3,0,0.9829
1_1579.npy,1,dysarthric,CAN YOU PAINT A,98.6,0,0.9864
1_877.npy,1,dysarthric,I'M WILLING,99.6,0,0.9961
0_203.npy,0,non_dysarthric,YOU THORUGLY TAKE,92.7,2,0.9271
1_2096.npy,1,dysarthric,SIDE,98.7,0,0.9873
1_1710.npy,1,dysarthric,FEED,99.6,0,0.9964
1_690.npy,1,dysarthric,WHITE,98.4,0,0.9838
1_1059.npy,1,dysarthric,A QUICK TOUCHDOWN,96.5,0,0.9647
1_1150.npy,1,dysarthric,THEY WILL TAKE AW,98.3,0,0.9828
1_1909.npy,1,dysarthric,YES,99.0,0,0.9899
1_1120.npy,1,dysarthric,YET HE REMAI,98.9,0,0.989
0_442.npy,0,non_dysarthric,[unclear],99.9,0,0.9992
1_1821.npy,1,dysarthric,HARE,98.8,0,0.988
1_619.npy,1,dysarthric,YOU,98.2,0,0.9817
1_986.npy,1,dysarthric,SHO,97.5,0,0.9751
1_1046.npy,1,dysarthric,SIGTE,97.9,1,0.9787
1_1705.npy,1,dysarthric,NO,99.3,0,0.9929
1_1288.npy,1,dysarthric,ACODEMIC,98.7,0,0.9874
1_1106.npy,1,dysarthric,NA,98.0,1,0.9797
0_491.npy,0,non_dysarthric,CHEER,98.4,0,0.9837
0_336.npy,0,non_dysarthric,PATICAPATIC,94.9,0,0.949
1_1235.npy,1,dysarthric,AD,98.7,0,0.9869
1_1633.npy,1,dysarthric,RUN,99.5,0,0.9946
1_833.npy,1,dysarthric,FEEDS,96.9,1,0.9692
1_711.npy,1,dysarthric,HIM,99.3,0,0.993
0_193.npy,0,non_dysarthric,GRAY,97.7,1,0.9767
0_50.npy,0,non_dysarthric,LATE,99.4,0,0.9938
1_1337.npy,1,dysarthric,STAKE,98.3,0,0.9835
1_1127.npy,1,dysarthric,ADDITION AND,97.2,0,0.9719
1_1829.npy,1,dysarthric,BEAR,98.8,1,0.9883
0_365.npy,0,non_dysarthric,CARE,98.8,1,0.9875
1_750.npy,1,dysarthric,SHE WORE WA,98.6,1,0.9862
1_963.npy,1,dysarthric,BACK,99.1,0,0.9907
1_766.npy,1,dysarthric,PITTING,99.3,0,0.9925
0_217.npy,0,non_dysarthric,STARKS,97.7,1,0.9765
1_1123.npy,1,dysarthric,FOUR,97.7,0,0.9771
1_1921.npy,1,dysarthric,HE GROUP,98.6,0,0.9864
1_879.npy,1,dysarthric,HE TOOK ME OUT,97.5,0,0.9754
0_497.npy,0,non_dysarthric,KILK,97.5,0,0.9755
0_133.npy,0,non_dysarthric,EA EA EPA,94.8,0,0.9478
0_424.npy,0,non_dysarthric,DOUBLE,99.8,0,0.9983
0_5.npy,0,non_dysarthric,SNEEK,98.2,0,0.9824
1_1534.npy,1,dysarthric,SHE WAS NOT,98.4,0,0.9842
1_1825.npy,1,dysarthric,HE ADDRESSES,97.8,0,0.9778
1_1054.npy,1,dysarthric,SPORT,98.0,0,0.9803
1_1342.npy,1,dysarthric,THE EASTERN COA,98.4,0,0.9844
0_366.npy,0,non_dysarthric,CARE,99.2,0,0.992
1_1955.npy,1,dysarthric,SIDE,98.8,0,0.9881
1_1071.npy,1,dysarthric,FOUR,99.7,0,0.9965
1_732.npy,1,dysarthric,[unclear],95.4,0,0.9545
1_815.npy,1,dysarthric,THORN,98.7,0,0.987
1_2004.npy,1,dysarthric,FIVE,98.9,0,0.9895
1_1048.npy,1,dysarthric,TIER,97.4,0,0.9742
1_644.npy,1,dysarthric,AI,99.8,0,0.9982
1_1565.npy,1,dysarthric,TABLE,99.5,0,0.995
1_763.npy,1,dysarthric,HE RAPPED THE,97.8,0,0.9782
0_484.npy,0,non_dysarthric,GOD,99.2,0,0.9918
1_1697.npy,1,dysarthric,THIS STRIKE S,99.3,0,0.9935
0_405.npy,0,non_dysarthric,FEED,98.9,0,0.9889
1_836.npy,1,dysarthric,WICKED,97.8,1,0.9778
1_1688.npy,1,dysarthric,ABSUR,98.0,0,0.9795
1_1803.npy,1,dysarthric,EXCEPT IN THE WIN,97.2,0,0.9723
0_158.npy,0,non_dysarthric,NO,99.8,0,0.9977
1_1712.npy,1,dysarthric,DOWN,99.4,0,0.9936
0_211.npy,0,non_dysarthric,STORE,99.2,0,0.9924
1_1426.npy,1,dysarthric,BORN,99.4,0,0.9942
1_605.npy,1,dysarthric,FR,97.6,1,0.9764
1_1764.npy,1,dysarthric,YOU KNOW,98.3,0,0.9831
1_1847.npy,1,dysarthric,WHY YOWL OR,97.0,0,0.9704
1_1644.npy,1,dysarthric,SHUT,99.4,0,0.994
0_237.npy,0,non_dysarthric,BINK,96.7,2,0.9668
1_1956.npy,1,dysarthric,THINGLE,98.4,0,0.9838
1_1412.npy,1,dysarthric,THEY RECEIVED,99.4,0,0.9937
1_743.npy,1,dysarthric,HEM,98.9,0,0.989
0_471.npy,0,non_dysarthric,TRUP,98.1,0,0.9808
1_2100.npy,1,dysarthric,BLOW,99.2,0,0.9922
1_1098.npy,1,dysarthric,SEVEN,99.4,0,0.9941
0_250.npy,0,non_dysarthric,WARM,99.3,0,0.9932
1_1895.npy,1,dysarthric,SIH,97.4,0,0.9741
0_282.npy,0,non_dysarthric,LIGHT,98.7,0,0.9874
1_1734.npy,1,dysarthric,THE BOY IS,98.8,0,0.9882
1_1049.npy,1,dysarthric,SHE DOESN'T LIKE,98.1,0,0.9807
1_1642.npy,1,dysarthric,THE EITHER WALK,98.6,0,0.9864
1_1563.npy,1,dysarthric,GO,95.0,4,0.9501
1_1722.npy,1,dysarthric,REED,97.3,1,0.9734
0_219.npy,0,non_dysarthric,AM I SEE,96.6,1,0.9664
1_872.npy,1,dysarthric,ONE,99.3,0,0.9929
1_770.npy,1,dysarthric,AD,97.9,0,0.9791
1_1836.npy,1,dysarthric,HOP,95.1,2,0.9507
0_176.npy,0,non_dysarthric,SHEP,96.9,1,0.9688
1_775.npy,1,dysarthric,SIDE,98.8,0,0.9885
1_548.npy,1,dysarthric,[unclear],96.1,0,0.9609
1_1798.npy,1,dysarthric,YOU GO,98.8,0,0.9876
1_1711.npy,1,dysarthric,PARK,99.7,0,0.997
1_1370.npy,1,dysarthric,WIDE,98.9,0,0.9895
1_1658.npy,1,dysarthric,FLYING STA,99.0,0,0.9897
1_1285.npy,1,dysarthric,ANT,97.5,1,0.9754
0_66.npy,0,non_dysarthric,THAT,98.5,0,0.9849
0_31.npy,0,non_dysarthric,SE HAD YOU,95.7,2,0.9569
1_2037.npy,1,dysarthric,BY,96.1,1,0.961
1_1304.npy,1,dysarthric,HAVE NO FEA,99.2,0,0.9924
0_395.npy,0,non_dysarthric,FRAID,98.3,0,0.9827
0_372.npy,0,non_dysarthric,WEED,99.0,0,0.9903
1_801.npy,1,dysarthric,NIGHT AFTER,97.7,0,0.9773
1_712.npy,1,dysarthric,THE BOOKS ARE,98.6,0,0.9862
1_1051.npy,1,dysarthric,MIT,98.8,0,0.9883
1_736.npy,1,dysarthric,GOLF,98.8,0,0.9884
0_151.npy,0,non_dysarthric,CARE,98.8,0,0.9882
1_2025.npy,1,dysarthric,HARP,99.3,0,0.9932
0_196.npy,0,non_dysarthric,BRAVE,98.3,0,0.9825
1_1262.npy,1,dysarthric,RACKS,98.6,0,0.9859
1_1231.npy,1,dysarthric,EIGHT,97.4,0,0.9736
1_1449.npy,1,dysarthric,HORN,99.5,0,0.9947
1_1834.npy,1,dysarthric,THE HUMIDIT,98.5,0,0.9854
1_1887.npy,1,dysarthric,PRIOR,99.0,0,0.9901
1_920.npy,1,dysarthric,TRAVEL,98.2,0,0.9819
0_212.npy,0,non_dysarthric,OER,96.2,3,0.9621
1_897.npy,1,dysarthric,A GOOD ADDE,99.0,0,0.9902
1_961.npy,1,dysarthric,SHEET,97.8,0,0.9784
1_1117.npy,1,dysarthric,CODE,99.6,0,0.9959
0_47.npy,0,non_dysarthric,FAIR,98.6,0,0.9863
1_1811.npy,1,dysarthric,AH,96.8,0,0.968
1_734.npy,1,dysarthric,WE RONE FOR,96.5,0,0.9645
0_138.npy,0,non_dysarthric,STABBER,97.3,2,0.9733
1_1804.npy,1,dysarthric,HENAIL,96.2,0,0.9616
1_934.npy,1,dysarthric,LOCK,98.2,1,0.9818
1_2084.npy,1,dysarthric,NOVEMBER,99.7,0,0.9967
0_359.npy,0,non_dysarthric,JACKET,99.7,0,0.9975
1_1346.npy,1,dysarthric,LO,99.6,0,0.9961
1_1477.npy,1,dysarthric,HOWL,97.6,1,0.9763
1_628.npy,1,dysarthric,CH,98.7,0,0.9867
1_1603.npy,1,dysarthric,PO,97.6,1,0.9762
1_1717.npy,1,dysarthric,RAGE,97.1,0,0.9713
1_1689.npy,1,dysarthric,RESERVE,97.8,0,0.9782
1_584.npy,1,dysarthric,[unclear],99.4,0,0.9942
1_702.npy,1,dysarthric,API,97.8,0,0.9779
1_726.npy,1,dysarthric,BLOW,99.1,0,0.991
1_1119.npy,1,dysarthric,BEAM,98.4,0,0.9841
1_576.npy,1,dysarthric,[unclear],99.1,0,0.9911
0_174.npy,0,non_dysarthric,RIGHT,97.9,1,0.9787
1_1787.npy,1,dysarthric,ALONG,98.8,1,0.9876
1_1013.npy,1,dysarthric,RAKE,98.8,0,0.988
1_709.npy,1,dysarthric,HITTING,99.1,0,0.9912
0_496.npy,0,non_dysarthric,TEAR,98.3,1,0.9829
1_550.npy,1,dysarthric,EUGAS,95.7,3,0.9568
1_682.npy,1,dysarthric,YE,98.6,1,0.9863
1_1972.npy,1,dysarthric,SIH,98.5,0,0.985
1_1298.npy,1,dysarthric,TAKE,99.1,0,0.9911
1_1253.npy,1,dysarthric,PUNCH,99.2,0,0.9915
1_1849.npy,1,dysarthric,THIS WAS EASY,98.4,0,0.984
1_760.npy,1,dysarthric,PRETTY,99.5,0,0.995
1_1472.npy,1,dysarthric,H,97.2,0,0.9724
0_334.npy,0,non_dysarthric,RACK,99.0,0,0.9905
0_476.npy,0,non_dysarthric,HERE,99.1,0,0.9911
1_1134.npy,1,dysarthric,IT,99.1,0,0.9908
1_1386.npy,1,dysarthric,THAN,98.2,0,0.9818
1_1568.npy,1,dysarthric,LORD,99.1,0,0.991
1_679.npy,1,dysarthric,OH,97.3,1,0.9735
1_1172.npy,1,dysarthric,FOOD,99.9,0,0.9991
1_1506.npy,1,dysarthric,FALL,99.4,0,0.994
1_899.npy,1,dysarthric,HE IS DEAF,98.1,0,0.9815
1_572.npy,1,dysarthric,FE,98.6,0,0.9864
1_1790.npy,1,dysarthric,TRADE,99.2,0,0.9924
1_594.npy,1,dysarthric,HAIR,99.1,0,0.9911
1_2087.npy,1,dysarthric,CART,99.8,0,0.9979
1_795.npy,1,dysarthric,AND,99.7,0,0.9969
1_753.npy,1,dysarthric,KITTEN,98.8,0,0.9883
1_1590.npy,1,dysarthric,SHE IS NOT SURE,98.4,0,0.9841
0_15.npy,0,non_dysarthric,FOR,97.8,0,0.9782
1_1535.npy,1,dysarthric,I LIKE THEM,98.6,0,0.9865
0_531.npy,0,non_dysarthric,[unclear],99.7,0,0.997
1_1037.npy,1,dysarthric,BREAD,99.4,0,0.9943
1_655.npy,1,dysarthric,SHE,98.9,0,0.9889
0_58.npy,0,non_dysarthric,LE,97.7,1,0.977
1_1812.npy,1,dysarthric,FED,98.1,1,0.9808
0_425.npy,0,non_dysarthric,RAVE,98.6,1,0.9859
1_893.npy,1,dysarthric,ZIP,97.6,2,0.9756
0_432.npy,0,non_dysarthric,FORM,99.1,0,0.9907
0_191.npy,0,non_dysarthric,GLOR,97.1,0,0.9708
1_1937.npy,1,dysarthric,PAY,99.8,0,0.9979
1_1159.npy,1,dysarthric,THAT PICTPOCKET,95.5,1,0.9554
1_944.npy,1,dysarthric,WAT,97.1,1,0.9706
0_129.npy,0,non_dysarthric,WEGGY YE BEA,95.2,0,0.9524
1_1885.npy,1,dysarthric,WHERE WERE YOU WELL,97.0,0,0.9698
1_1307.npy,1,dysarthric,HOWL,98.4,0,0.9842
1_1140.npy,1,dysarthric,FIVE,98.9,0,0.9888
1_1620.npy,1,dysarthric,BEN,98.8,0,0.9875
1_632.npy,1,dysarthric,BO,98.4,0,0.984
1_2067.npy,1,dysarthric,THE BOOKS ARE V,98.0,0,0.9801
1_805.npy,1,dysarthric,HE FURTHER,99.2,0,0.9921
1_803.npy,1,dysarthric,DARN,98.4,0,0.9844
1_1545.npy,1,dysarthric,I SOON FOUND,99.2,0,0.9918
0_380.npy,0,non_dysarthric,BREAK,98.8,0,0.9876
0_490.npy,0,non_dysarthric,NEAR,98.4,0,0.9838
0_253.npy,0,non_dysarthric,[unclear],94.4,0,0.9442
0_455.npy,0,non_dysarthric,[unclear],100.0,0,0.9996
1_1794.npy,1,dysarthric,FARM,99.8,0,0.9979
1_1681.npy,1,dysarthric,THE CAT HAD,98.8,0,0.9881
1_1666.npy,1,dysarthric,I SAID I',98.9,0,0.9892
1_1282.npy,1,dysarthric,HARM,99.1,0,0.9908
1_600.npy,1,dysarthric,HO,98.8,0,0.9878
1_707.npy,1,dysarthric,BOTH INJURIES,99.0,0,0.9898
1_1781.npy,1,dysarthric,CARE,98.8,0,0.988
1_1969.npy,1,dysarthric,FITTING,99.4,0,0.9945
1_2069.npy,1,dysarthric,EMIT YO,94.9,3,0.9486
1_1630.npy,1,dysarthric,STORE,99.2,0,0.9917
1_1100.npy,1,dysarthric,FIVE,99.8,0,0.9979
1_1575.npy,1,dysarthric,SCREECH,98.6,0,0.9862
0_289.npy,0,non_dysarthric,LIP,98.6,0,0.9865
1_1136.npy,1,dysarthric,THE YOUNG,99.0,0,0.9902
0_384.npy,0,non_dysarthric,[unclear],99.7,0,0.9974
0_170.npy,0,non_dysarthric,TRAIL,97.2,1,0.9725
1_912.npy,1,dysarthric,FOR,97.4,2,0.974
1_1209.npy,1,dysarthric,CENTRE,98.1,1,0.9811
1_1861.npy,1,dysarthric,HERE,99.7,0,0.9972
1_1509.npy,1,dysarthric,FOB,95.0,2,0.9503
1_1816.npy,1,dysarthric,WE HAVE OFTEN,98.1,0,0.9813
1_1625.npy,1,dysarthric,SLIP,99.4,0,0.994
1_1814.npy,1,dysarthric,A,95.6,0,0.9556
0_201.npy,0,non_dysarthric,GIVING GIRLS,98.0,0,0.98
1_1284.npy,1,dysarthric,I WANTED,98.9,0,0.9888
1_904.npy,1,dysarthric,MOST YOUNG,98.3,0,0.983
1_1815.npy,1,dysarthric,WE HAVE,99.2,0,0.9917
1_2049.npy,1,dysarthric,HEM,99.4,0,0.9944
1_1865.npy,1,dysarthric,FERT,98.4,0,0.9839
1_857.npy,1,dysarthric,NOBODY REA,98.7,0,0.9868
1_830.npy,1,dysarthric,LEEK,98.3,1,0.9832
1_1678.npy,1,dysarthric,BUT,98.6,0,0.9859
0_346.npy,0,non_dysarthric,TORNS,98.9,0,0.9891
0_228.npy,0,non_dysarthric,PET,97.8,0,0.9783
1_569.npy,1,dysarthric,TURB,95.7,2,0.9569
0_393.npy,0,non_dysarthric,GADGET,97.9,0,0.979
1_1943.npy,1,dysarthric,HE,99.4,0,0.9937
1_1597.npy,1,dysarthric,BANK,99.4,0,0.9939
1_1882.npy,1,dysarthric,OF,98.3,1,0.983
1_1080.npy,1,dysarthric,GIS,98.3,0,0.9835
0_503.npy,0,non_dysarthric,DEAR,99.7,0,0.9973
1_1060.npy,1,dysarthric,THE LITTLE GIRLS,97.9,1,0.979
1_669.npy,1,dysarthric,CRY,98.4,1,0.9837
0_403.npy,0,non_dysarthric,ONE,99.1,0,0.9908
1_1097.npy,1,dysarthric,[unclear],96.0,0,0.96
1_2091.npy,1,dysarthric,CURL LI,96.6,2,0.9658
1_1478.npy,1,dysarthric,B,99.5,0,0.9948
1_2009.npy,1,dysarthric,BITY,97.5,1,0.9749
0_362.npy,0,non_dysarthric,HERE,98.3,0,0.9834
1_1548.npy,1,dysarthric,FOIL,98.5,0,0.9851
0_399.npy,0,non_dysarthric,FAIR,99.3,0,0.9932
1_851.npy,1,dysarthric,BEOLD,95.4,0,0.9542
1_1978.npy,1,dysarthric,PIT,98.5,0,0.9848
1_785.npy,1,dysarthric,SERGEANT,99.3,0,0.9927
1_1683.npy,1,dysarthric,GRAINED,97.9,0,0.9787
1_1226.npy,1,dysarthric,CHEESE,98.7,0,0.9873
0_67.npy,0,non_dysarthric,HORN,99.1,0,0.9915
1_1951.npy,1,dysarthric,PAT,99.0,0,0.9903
1_1218.npy,1,dysarthric,PET,98.5,0,0.9848
1_1569.npy,1,dysarthric,LAUL,97.0,0,0.9698
1_1755.npy,1,dysarthric,RIGHT,96.7,0,0.9674
1_1504.npy,1,dysarthric,PAIN,99.4,0,0.9939
0_142.npy,0,non_dysarthric,SHE HAD YOUR DOCKS YOUR,96.9,0,0.9686
1_1193.npy,1,dysarthric,WE JUST DIDN'T LOO,97.3,0,0.9733
1_2101.npy,1,dysarthric,HIM,99.0,0,0.9903
1_1297.npy,1,dysarthric,PAN,97.8,0,0.9777
0_12.npy,0,non_dysarthric,NO,99.4,0,0.9941
1_1369.npy,1,dysarthric,THERE IS SUCH A,99.4,0,0.9938
0_32.npy,0,non_dysarthric,HL,93.7,1,0.9373
1_2093.npy,1,dysarthric,MIKE,99.4,0,0.994
1_1570.npy,1,dysarthric,IT'S IMPOSSIBLE,97.4,2,0.9736
1_1728.npy,1,dysarthric,STOIM,95.5,0,0.9549
1_1362.npy,1,dysarthric,[unclear],96.8,0,0.9683
1_2016.npy,1,dysarthric,ALLUMINUM SILVER WE,96.5,1,0.9654
1_1077.npy,1,dysarthric,HE ASKED,98.9,0,0.9888
0_239.npy,0,non_dysarthric,AIR,99.1,0,0.9909
0_445.npy,0,non_dysarthric,WARM,99.3,0,0.9928
1_1188.npy,1,dysarthric,ME,99.2,0,0.992
1_677.npy,1,dysarthric,PLAY,99.2,0,0.9921
1_1353.npy,1,dysarthric,CORN,98.5,0,0.9849
1_1065.npy,1,dysarthric,MILL,98.1,0,0.9809
1_639.npy,1,dysarthric,TRA,99.4,0,0.9945
1_846.npy,1,dysarthric,SHIP,99.1,0,0.9908
0_240.npy,0,non_dysarthric,FRON,97.2,1,0.9721
1_1726.npy,1,dysarthric,REBAU,96.8,0,0.9683
1_1749.npy,1,dysarthric,BIT,99.2,0,0.9919
1_1822.npy,1,dysarthric,TE LITTLE,96.8,0,0.9685
1_560.npy,1,dysarthric,[unclear],99.8,0,0.9975
1_1660.npy,1,dysarthric,MY INSTRUCTION,98.3,0,0.9835
1_653.npy,1,dysarthric,RAIN,98.7,1,0.987
1_1605.npy,1,dysarthric,SUPPRESSED,97.2,0,0.9715
1_1206.npy,1,dysarthric,THE GIRL,97.9,0,0.9793
1_1888.npy,1,dysarthric,OUR DORGRATES HIG,93.7,0,0.9368
1_1669.npy,1,dysarthric,COURT,99.7,0,0.9974
1_2062.npy,1,dysarthric,SITTING,99.9,0,0.9989
1_1053.npy,1,dysarthric,EIGHT,97.9,0,0.9788
1_951.npy,1,dysarthric,I CALL,99.9,0,0.9986
0_236.npy,0,non_dysarthric,SWARM,99.0,0,0.9901
0_2.npy,0,non_dysarthric,PANOGO M,92.6,3,0.9264
1_577.npy,1,dysarthric,GREED,97.3,0,0.9727
1_1945.npy,1,dysarthric,WELL ROBERN WER,95.0,1,0.9504
1_1645.npy,1,dysarthric,RETRACT,99.2,0,0.9916
1_1257.npy,1,dysarthric,TALL,99.2,0,0.992
1_1274.npy,1,dysarthric,KATE,99.0,0,0.9896
1_1266.npy,1,dysarthric,LYT,97.8,2,0.9781
1_1422.npy,1,dysarthric,REGULAR ATTEND,99.3,0,0.9926
1_1941.npy,1,dysarthric,THEIR HOUSES,97.3,0,0.973
0_205.npy,0,non_dysarthric,DOS,97.0,0,0.9697
0_102.npy,0,non_dysarthric,YE HE' GO,93.1,2,0.9313
1_828.npy,1,dysarthric,NO,99.9,0,0.999
1_1610.npy,1,dysarthric,CONTRAR,98.5,1,0.9852
0_197.npy,0,non_dysarthric,BABO,98.1,0,0.9806
0_337.npy,0,non_dysarthric,HE PAT,96.1,1,0.961
0_112.npy,0,non_dysarthric,PLEASE,97.1,1,0.9713
1_662.npy,1,dysarthric,[unclear],96.1,0,0.9613
0_161.npy,0,non_dysarthric,EXCEPT IN THE WINT,97.8,0,0.9779
1_1946.npy,1,dysarthric,BAD,99.4,0,0.9943
1_1190.npy,1,dysarthric,SIXTH,97.4,0,0.9738
1_2081.npy,1,dysarthric,I HAVE HA,96.7,0,0.9665
1_906.npy,1,dysarthric,WICKER,99.6,0,0.9957
1_922.npy,1,dysarthric,AH,99.2,0,0.992
1_1540.npy,1,dysarthric,MAYBE IT'S,97.6,0,0.9759
1_1859.npy,1,dysarthric,SAY THOUGH,98.0,0,0.9804
0_501.npy,0,non_dysarthric,THE ISLANDS ARE,98.2,0,0.982
1_1145.npy,1,dysarthric,STICKS,98.7,0,0.9867
1_1084.npy,1,dysarthric,BLENDE,97.3,0,0.9727
1_994.npy,1,dysarthric,ROB,96.6,1,0.9659
0_377.npy,0,non_dysarthric,DON'T ASK ME TO CARRY,98.4,0,0.9842
1_571.npy,1,dysarthric,WARM,99.7,0,0.9974
1_1168.npy,1,dysarthric,EMBER,99.2,0,0.9922
1_547.npy,1,dysarthric,S,99.0,0,0.9895
1_2066.npy,1,dysarthric,HE DART,99.0,0,0.9896
1_1600.npy,1,dysarthric,PREACH,99.5,0,0.9952
